Diameter,Height,Length,Rings,Sex,ShellWeight,ShuckedWeight,VisceraWeight,WholeWeight
0.255,0.095,0.34,9.0,M,0.07,0.081,0.034,0.213
0.38,0.14,0.52,11.0,I,0.185,0.17750000000000002,0.115,0.525
0.5,0.18,0.635,18.0,F,0.485,0.529,0.2485,1.312
0.485,0.165,0.61,11.0,F,0.38,0.42550000000000004,0.232,1.087
0.515,0.18,0.66,16.0,F,0.555,0.54,0.3365,1.5230000000000001
0.5,0.18,0.635,16.0,I,0.49,0.5485,0.292,1.319
0.38,0.135,0.465,14.0,F,0.22,0.20800000000000002,0.1095,0.579
0.4,0.16,0.515,23.0,M,0.30000000000000004,0.2515,0.156,0.8175
0.24,0.095,0.335,9.0,I,0.055,0.062,0.039,0.17
0.4,0.17,0.515,16.0,F,0.28,0.258,0.17550000000000002,0.796
0.255,0.1,0.34500000000000003,9.0,F,0.06,0.07100000000000001,0.051000000000000004,0.197
0.355,0.125,0.465,13.0,M,0.145,0.2025,0.135,0.5255000000000001
0.41500000000000004,0.17,0.54,10.0,M,0.255,0.339,0.20800000000000002,0.879
0.355,0.125,0.47500000000000003,9.0,M,0.145,0.186,0.107,0.4625
0.335,0.14,0.445,11.0,F,0.14,0.17850000000000002,0.114,0.4565
0.355,0.14,0.5,9.0,M,0.14,0.21250000000000002,0.149,0.528
0.38,0.135,0.5,12.0,M,0.18,0.2295,0.1265,0.5835
0.435,0.17,0.55,14.0,F,0.28,0.28750000000000003,0.1645,0.884
0.20500000000000002,0.08,0.275,6.0,I,0.03,0.036000000000000004,0.018500000000000003,0.096
0.265,0.09,0.35000000000000003,7.0,F,0.06,0.0745,0.0415,0.1855
0.28500000000000003,0.105,0.37,9.0,F,0.0835,0.1125,0.0585,0.27
0.33,0.125,0.42,10.0,F,0.145,0.186,0.11,0.463
0.26,0.09,0.35000000000000003,10.0,M,0.06,0.07250000000000001,0.056,0.198
0.305,0.105,0.395,9.0,M,0.096,0.0975,0.065,0.28200000000000003
0.2,0.08,0.325,8.0,I,0.032,0.0395,0.022500000000000003,0.0995
0.2,0.065,0.275,5.0,I,0.027,0.0385,0.0235,0.092
0.17,0.065,0.23500000000000001,6.0,I,0.022,0.023,0.014,0.0625
0.18,0.06,0.25,5.0,I,0.022500000000000003,0.028,0.017,0.073
0.185,0.065,0.25,5.0,I,0.022500000000000003,0.027,0.018500000000000003,0.07100000000000001
0.145,0.05,0.2,4.0,I,0.011,0.0125,0.008,0.036000000000000004
0.47000000000000003,0.17,0.585,20.0,F,0.358,0.3975,0.2325,1.099
0.35000000000000003,0.14,0.445,14.0,M,0.19,0.2025,0.158,0.5905
0.385,0.13,0.5,13.0,F,0.27,0.2625,0.095,0.768
0.325,0.08,0.44,8.0,M,0.13,0.14400000000000002,0.1015,0.41300000000000003
0.405,0.14,0.515,17.0,M,0.315,0.312,0.146,0.8505
0.405,0.14,0.52,11.0,F,0.215,0.276,0.137,0.6915
0.39,0.13,0.5,11.0,M,0.18,0.275,0.168,0.709
0.325,0.12,0.425,9.0,M,0.105,0.14200000000000002,0.10650000000000001,0.3755
0.41500000000000004,0.14,0.51,16.0,M,0.23500000000000001,0.3025,0.2155,0.8185
0.275,0.08,0.37,8.0,F,0.07,0.093,0.0625,0.227
0.41500000000000004,0.13,0.54,13.0,M,0.24,0.272,0.226,0.8245
0.47500000000000003,0.17,0.615,11.0,M,0.24,0.47400000000000003,0.28950000000000004,1.1825
0.44,0.17500000000000002,0.5650000000000001,20.0,M,0.375,0.393,0.2,1.1219999999999999
0.515,0.17500000000000002,0.645,14.0,M,0.385,0.6745,0.384,1.6115
0.47000000000000003,0.17500000000000002,0.615,14.0,F,0.32,0.5135000000000001,0.343,1.2985
0.49,0.145,0.605,14.0,M,0.31,0.517,0.3285,1.3
0.455,0.165,0.59,12.0,F,0.28,0.38,0.24550000000000002,1.161
0.485,0.155,0.645,18.0,M,0.38,0.5915,0.312,1.4889999999999999
0.42,0.155,0.5700000000000001,13.0,M,0.34,0.377,0.193,1.008
0.355,0.18,0.47000000000000003,8.0,F,0.135,0.1525,0.1165,0.441
0.44,0.155,0.5,14.0,F,0.21150000000000002,0.2025,0.2005,0.742
0.425,0.145,0.52,13.0,F,0.24,0.20700000000000002,0.1905,0.7000000000000001
0.28500000000000003,0.095,0.39,8.0,M,0.08,0.11,0.06,0.271
0.4,0.165,0.52,12.0,M,0.21,0.2745,0.201,0.8565
0.41500000000000004,0.17500000000000002,0.54,14.0,F,0.275,0.275,0.241,0.8975000000000001
0.36,0.135,0.46,14.0,M,0.23500000000000001,0.1955,0.107,0.6105
0.26,0.09,0.355,8.0,I,0.065,0.077,0.038,0.1925
0.4,0.145,0.49,13.0,F,0.2515,0.21,0.1295,0.6635
0.51,0.185,0.63,11.0,F,0.3065,0.5115000000000001,0.34900000000000003,1.235
0.385,0.145,0.5,14.0,M,0.20400000000000001,0.246,0.195,0.7615000000000001
0.39,0.135,0.49,15.0,M,0.1835,0.242,0.096,0.592
0.325,0.115,0.44,7.0,M,0.113,0.163,0.08700000000000001,0.39
0.395,0.165,0.515,10.0,F,0.3205,0.1905,0.17,0.7565000000000001
0.38,0.145,0.47500000000000003,11.0,F,0.187,0.167,0.11800000000000001,0.5700000000000001
0.31,0.1,0.42,8.0,I,0.085,0.115,0.07350000000000001,0.28650000000000003
0.305,0.13,0.4,9.0,M,0.105,0.096,0.0675,0.29350000000000004
0.36,0.16,0.45,12.0,M,0.225,0.17400000000000002,0.1245,0.5670000000000001
0.4,0.13,0.52,15.0,F,0.17,0.215,0.20650000000000002,0.6245
0.4,0.155,0.505,12.0,M,0.28500000000000003,0.2715,0.17750000000000002,0.8415
0.4,0.14,0.495,15.0,M,0.25,0.2015,0.18,0.7775000000000001
0.41000000000000003,0.145,0.54,19.0,M,0.355,0.28150000000000003,0.213,0.989
0.39,0.125,0.48,12.0,F,0.2,0.219,0.155,0.6905
0.26,0.08,0.33,9.0,F,0.07,0.0625,0.05,0.2
0.21,0.07,0.28500000000000003,5.0,I,0.033,0.044,0.026500000000000003,0.109
0.23,0.075,0.30000000000000004,6.0,I,0.0345,0.052000000000000005,0.03,0.127
0.24,0.105,0.31,6.0,I,0.083,0.11800000000000001,0.065,0.28850000000000003
0.255,0.075,0.34,6.0,I,0.052500000000000005,0.0745,0.04,0.18
0.30000000000000004,0.075,0.375,7.0,I,0.044,0.059000000000000004,0.03,0.14400000000000002
0.325,0.1,0.41500000000000004,7.0,I,0.114,0.2285,0.10650000000000001,0.4665
0.315,0.105,0.41500000000000004,6.0,I,0.095,0.1405,0.07050000000000001,0.33
0.315,0.09,0.41500000000000004,6.0,I,0.093,0.17500000000000002,0.0835,0.36250000000000004
0.32,0.1,0.42,8.0,I,0.0945,0.17450000000000002,0.05,0.34
0.31,0.105,0.425,6.0,I,0.105,0.159,0.0825,0.365
0.375,0.11,0.465,8.0,M,0.1505,0.21,0.113,0.5
0.35000000000000003,0.135,0.465,8.0,F,0.17500000000000002,0.259,0.14450000000000002,0.6265000000000001
0.37,0.11,0.47000000000000003,8.0,I,0.163,0.25,0.115,0.5555
0.375,0.12,0.47000000000000003,8.0,F,0.135,0.2765,0.14550000000000002,0.6015
0.365,0.12,0.47500000000000003,10.0,I,0.1625,0.2505,0.0975,0.53
0.37,0.135,0.48,7.0,M,0.161,0.34450000000000003,0.1015,0.6315000000000001
0.4,0.13,0.5,8.0,M,0.211,0.37,0.16,0.7715000000000001
0.39,0.185,0.505,7.0,I,0.17200000000000001,0.267,0.14200000000000002,0.6125
0.425,0.19,0.525,9.0,M,0.199,0.4625,0.17250000000000001,0.872
0.42,0.12,0.54,9.0,M,0.2235,0.392,0.14550000000000002,0.8115
0.45,0.15,0.545,11.0,M,0.2625,0.387,0.15,0.8795000000000001
0.44,0.15,0.5650000000000001,9.0,F,0.2485,0.4475,0.23550000000000001,0.983
0.46,0.18,0.58,11.0,M,0.325,0.48,0.277,1.145
0.455,0.16,0.59,9.0,M,0.292,0.5,0.2215,1.09
0.48,0.16,0.59,9.0,M,0.335,0.5685,0.2725,1.262
0.49,0.185,0.595,10.0,M,0.361,0.482,0.2015,1.185
0.47500000000000003,0.135,0.6000000000000001,9.0,F,0.3175,0.5885,0.191,1.4405000000000001
0.5,0.155,0.6000000000000001,8.0,F,0.35000000000000003,0.6235,0.28350000000000003,1.332
0.485,0.165,0.6000000000000001,9.0,F,0.28800000000000003,0.587,0.2175,1.1405
0.47500000000000003,0.17500000000000002,0.605,10.0,M,0.309,0.5395,0.275,1.201
0.49,0.155,0.625,10.0,F,0.33,0.6675,0.259,1.33
0.5,0.185,0.63,10.0,M,0.384,0.5785,0.3125,1.362
0.585,0.195,0.64,12.0,M,0.47100000000000003,0.7225,0.331,1.647
0.5,0.18,0.64,11.0,F,0.431,0.593,0.314,1.4995
0.545,0.165,0.655,12.0,F,0.513,0.6555000000000001,0.299,1.6225
0.525,0.215,0.66,11.0,I,0.40650000000000003,0.6725,0.36150000000000004,1.786
0.535,0.2,0.66,15.0,M,0.54,0.733,0.318,1.791
0.555,0.20500000000000002,0.675,13.0,F,0.4535,0.713,0.358,1.925
0.55,0.17500000000000002,0.675,13.0,F,0.47400000000000003,0.6940000000000001,0.371,1.689
0.55,0.18,0.6900000000000001,9.0,F,0.4395,0.8715,0.2655,1.659
0.53,0.2,0.6950000000000001,14.0,F,0.6095,0.75,0.41950000000000004,2.0475
0.525,0.19,0.7000000000000001,10.0,F,0.43,0.707,0.365,1.6015000000000001
0.5700000000000001,0.165,0.73,10.0,F,0.435,1.0685,0.418,2.0165
0.15,0.065,0.20500000000000002,4.0,I,0.013000000000000001,0.02,0.011,0.04
0.17,0.07,0.225,4.0,I,0.016,0.024,0.013000000000000001,0.0565
0.18,0.05,0.23,5.0,I,0.02,0.021500000000000002,0.0135,0.064
0.195,0.07,0.275,4.0,I,0.025500000000000002,0.0345,0.022,0.08750000000000001
0.21,0.055,0.28,5.0,I,0.031,0.0415,0.026500000000000003,0.106
0.22,0.08,0.28,5.0,I,0.03,0.066,0.024,0.1315
0.22,0.07,0.295,6.0,I,0.035,0.051500000000000004,0.0275,0.126
0.225,0.075,0.31,6.0,I,0.036500000000000005,0.065,0.037,0.155
0.23500000000000001,0.07,0.315,7.0,I,0.047,0.058,0.0325,0.149
0.265,0.07,0.34,7.0,I,0.07,0.0625,0.0395,0.185
0.29,0.08,0.37,6.0,I,0.07,0.108,0.0565,0.2545
0.28500000000000003,0.085,0.38,6.0,I,0.07,0.115,0.0405,0.23700000000000002
0.295,0.1,0.39,7.0,I,0.08,0.1155,0.059000000000000004,0.279
0.31,0.065,0.405,6.0,I,0.088,0.1575,0.066,0.3205
0.325,0.1,0.41500000000000004,7.0,I,0.095,0.14450000000000002,0.07150000000000001,0.3335
0.335,0.11,0.44,7.0,I,0.111,0.17500000000000002,0.0835,0.3885
0.34500000000000003,0.115,0.44,6.0,I,0.1305,0.269,0.111,0.545
0.325,0.1,0.44,6.0,I,0.11,0.185,0.08650000000000001,0.41650000000000004
0.355,0.12,0.44,7.0,I,0.125,0.231,0.11,0.495
0.35000000000000003,0.125,0.45,6.0,I,0.11800000000000001,0.2235,0.089,0.47750000000000004
0.35000000000000003,0.12,0.45,8.0,I,0.1325,0.2005,0.10650000000000001,0.468
0.35000000000000003,0.12,0.455,7.0,F,0.1375,0.1945,0.10450000000000001,0.4555
0.35000000000000003,0.115,0.46,6.0,F,0.1165,0.2025,0.1115,0.46
0.34500000000000003,0.12,0.46,7.0,I,0.107,0.198,0.08850000000000001,0.41550000000000004
0.34500000000000003,0.115,0.46,6.0,I,0.111,0.1895,0.10200000000000001,0.42150000000000004
0.355,0.11,0.465,7.0,I,0.12,0.23,0.1005,0.47400000000000003
0.34,0.105,0.465,9.0,M,0.12250000000000001,0.231,0.10350000000000001,0.486
0.385,0.11,0.47500000000000003,7.0,I,0.136,0.311,0.10250000000000001,0.5735
0.355,0.105,0.47500000000000003,8.0,I,0.12,0.201,0.1115,0.468
0.37,0.1,0.48,8.0,M,0.135,0.243,0.1015,0.5135000000000001
0.375,0.145,0.5,7.0,M,0.14850000000000002,0.274,0.166,0.6215
0.38,0.11,0.5,7.0,I,0.1325,0.218,0.09,0.494
0.385,0.12,0.505,7.0,I,0.185,0.23900000000000002,0.14200000000000002,0.6005
0.395,0.12,0.515,9.0,M,0.17200000000000001,0.28500000000000003,0.1365,0.646
0.41500000000000004,0.135,0.525,7.0,M,0.202,0.394,0.189,0.7945
0.425,0.125,0.525,8.0,M,0.195,0.4035,0.1705,0.812
0.42,0.17,0.53,6.0,F,0.1505,0.41000000000000003,0.20800000000000002,0.8280000000000001
0.41000000000000003,0.14,0.53,6.0,M,0.1835,0.3095,0.14150000000000001,0.681
0.405,0.15,0.53,8.0,F,0.215,0.4055,0.2275,0.889
0.435,0.14,0.54,9.0,M,0.213,0.33,0.1595,0.7345
0.425,0.125,0.55,8.0,F,0.215,0.5475,0.159,0.964
0.425,0.14,0.555,7.0,F,0.24,0.44,0.224,0.963
0.445,0.15,0.5700000000000001,9.0,F,0.2505,0.504,0.185,0.995
0.435,0.14,0.5700000000000001,8.0,F,0.2295,0.3905,0.196,0.8585
0.45,0.155,0.5750000000000001,7.0,M,0.259,0.429,0.20600000000000002,0.9480000000000001
0.445,0.145,0.58,8.0,F,0.24250000000000002,0.41000000000000003,0.18150000000000002,0.888
0.45,0.16,0.585,8.0,F,0.2335,0.405,0.2215,0.9045000000000001
0.465,0.14,0.59,7.0,M,0.263,0.46950000000000003,0.263,1.046
0.47000000000000003,0.155,0.595,9.0,F,0.31,0.542,0.269,1.1775
0.465,0.15,0.595,9.0,F,0.28700000000000003,0.491,0.22,1.0765
0.465,0.15,0.595,11.0,F,0.289,0.41200000000000003,0.2745,1.0255
0.46,0.145,0.6000000000000001,8.0,F,0.248,0.3985,0.2245,0.9325
0.46,0.15,0.6000000000000001,8.0,F,0.29,0.6025,0.274,1.235
0.46,0.15,0.6000000000000001,9.0,M,0.29,0.5335,0.2735,1.2469999999999999
0.48,0.15,0.61,8.0,M,0.264,0.5640000000000001,0.274,1.1495
0.485,0.16,0.615,10.0,F,0.315,0.5005000000000001,0.2495,1.1575
0.5,0.165,0.615,10.0,F,0.355,0.6000000000000001,0.3015,1.327
0.47000000000000003,0.155,0.615,8.0,M,0.292,0.5085000000000001,0.32,1.2
0.51,0.17500000000000002,0.62,9.0,F,0.3225,0.5415,0.323,1.2705
0.485,0.17500000000000002,0.62,10.0,F,0.34500000000000003,0.545,0.253,1.2155
0.47500000000000003,0.16,0.62,9.0,F,0.3275,0.6865,0.233,1.3245
0.48,0.17,0.625,10.0,M,0.3385,0.671,0.268,1.3555000000000001
0.49,0.165,0.625,9.0,F,0.3185,0.47700000000000004,0.23650000000000002,1.127
0.49,0.17500000000000002,0.625,8.0,F,0.35950000000000004,0.4485,0.2165,1.1075
0.495,0.2,0.63,11.0,F,0.38,0.659,0.336,1.4255
0.495,0.145,0.63,9.0,F,0.28850000000000003,0.5455,0.266,1.147
0.48,0.165,0.63,8.0,M,0.35000000000000003,0.604,0.271,1.286
0.495,0.18,0.635,11.0,F,0.37,0.617,0.317,1.596
0.495,0.195,0.635,11.0,F,0.37,0.556,0.2985,1.297
0.49,0.16,0.645,9.0,M,0.3165,0.5355,0.3345,1.251
0.5,0.17500000000000002,0.645,12.0,M,0.3775,0.6735,0.3755,1.5105
0.5,0.185,0.65,9.0,F,0.341,0.741,0.29550000000000004,1.4415
0.52,0.19,0.67,9.0,M,0.391,0.8115,0.369,1.6385
0.545,0.20500000000000002,0.6900000000000001,13.0,F,0.498,0.7855000000000001,0.429,1.933
0.54,0.185,0.6900000000000001,8.0,M,0.4325,0.7725000000000001,0.3855,1.71
0.55,0.155,0.6950000000000001,10.0,F,0.41750000000000004,0.767,0.442,1.8495
0.525,0.17500000000000002,0.6950000000000001,12.0,M,0.505,0.6960000000000001,0.389,1.742
0.5750000000000001,0.20500000000000002,0.7000000000000001,13.0,F,0.5165000000000001,0.7295,0.3935,1.7974999999999999
0.56,0.20500000000000002,0.705,10.0,F,0.624,0.9915,0.5005000000000001,2.3810000000000002
0.585,0.18,0.765,12.0,M,0.5335,1.1280000000000001,0.512,2.398
0.6000000000000001,0.215,0.77,10.0,M,0.584,1.0515,0.482,2.1945
0.16,0.05,0.22,4.0,I,0.015,0.021500000000000002,0.01,0.049
0.20500000000000002,0.07,0.275,5.0,I,0.0315,0.495,0.019,0.10550000000000001
0.21,0.06,0.29,5.0,I,0.035,0.0415,0.022,0.10450000000000001
0.24,0.075,0.33,6.0,I,0.048,0.0745,0.033,0.163
0.28500000000000003,0.095,0.355,6.0,I,0.07150000000000001,0.0955,0.0475,0.2275
0.29,0.1,0.375,6.0,I,0.075,0.0925,0.038,0.219
0.315,0.1,0.41500000000000004,8.0,I,0.095,0.17650000000000002,0.0795,0.3645
0.33,0.115,0.425,6.0,I,0.10300000000000001,0.1315,0.077,0.3265
0.34,0.1,0.425,7.0,I,0.094,0.1625,0.082,0.35150000000000003
0.32,0.1,0.43,7.0,I,0.09,0.1635,0.08,0.34650000000000003
0.34,0.1,0.44,7.0,I,0.10300000000000001,0.209,0.07350000000000001,0.40700000000000003
0.335,0.115,0.44,7.0,I,0.113,0.17300000000000001,0.0765,0.42150000000000004
0.34500000000000003,0.11,0.46,7.0,I,0.125,0.1525,0.058,0.3755
0.37,0.12,0.46,6.0,I,0.1345,0.2645,0.108,0.5335
0.355,0.105,0.465,7.0,I,0.11850000000000001,0.20850000000000002,0.0975,0.442
0.365,0.1,0.47500000000000003,7.0,I,0.123,0.2025,0.08750000000000001,0.1315
0.375,0.115,0.47500000000000003,7.0,I,0.14550000000000002,0.233,0.11900000000000001,0.5205000000000001
0.375,0.13,0.485,8.0,I,0.157,0.266,0.112,0.5535
0.375,0.125,0.49,8.0,I,0.13,0.279,0.115,0.5445
0.38,0.11,0.49,8.0,M,0.15,0.29350000000000004,0.1005,0.554
0.38,0.12,0.495,7.0,I,0.136,0.233,0.12050000000000001,0.512
0.39,0.125,0.5,8.0,I,0.1605,0.294,0.132,0.583
0.38,0.12,0.5,9.0,M,0.145,0.273,0.135,0.5765
0.4,0.135,0.505,7.0,M,0.178,0.377,0.149,0.723
0.395,0.155,0.51,8.0,I,0.167,0.24650000000000002,0.1085,0.5395
0.385,0.15,0.51,8.0,I,0.17250000000000001,0.3095,0.11900000000000001,0.625
0.4,0.125,0.515,9.0,I,0.168,0.265,0.11750000000000001,0.5925
0.395,0.135,0.52,9.0,I,0.17500000000000002,0.2985,0.1295,0.633
0.43,0.14,0.545,9.0,F,0.201,0.4355,0.17,0.8320000000000001
0.42,0.145,0.545,7.0,M,0.20500000000000002,0.3745,0.1545,0.778
0.42,0.12,0.545,7.0,M,0.17,0.403,0.185,0.7865000000000001
0.4,0.14,0.545,9.0,F,0.18,0.368,0.215,0.778
0.42,0.13,0.55,8.0,I,0.17550000000000002,0.294,0.14400000000000002,0.636
0.44,0.135,0.55,8.0,F,0.185,0.434,0.1995,0.8435
0.425,0.13,0.555,8.0,I,0.21050000000000002,0.28350000000000003,0.133,0.648
0.43,0.13,0.5650000000000001,9.0,M,0.213,0.34950000000000003,0.1885,0.784
0.45,0.18,0.5700000000000001,9.0,F,0.255,0.4015,0.217,0.908
0.45,0.135,0.5700000000000001,9.0,M,0.25,0.546,0.20400000000000001,1.02
0.43,0.16,0.5700000000000001,9.0,F,0.2285,0.3875,0.159,0.811
0.48,0.15,0.5750000000000001,8.0,F,0.248,0.42350000000000004,0.1905,0.897
0.455,0.13,0.58,8.0,M,0.225,0.41000000000000003,0.17250000000000001,0.852
0.45,0.15,0.585,7.0,F,0.225,0.467,0.203,0.9380000000000001
0.435,0.14,0.585,8.0,F,0.2245,0.3085,0.129,0.6955
0.47000000000000003,0.15,0.59,8.0,M,0.249,0.41300000000000003,0.164,0.861
0.46,0.14,0.59,9.0,M,0.26,0.496,0.2165,1.004
0.46,0.16,0.59,8.0,F,0.2565,0.445,0.2615,1.0115
0.465,0.15,0.595,8.0,F,0.265,0.5415,0.166,1.1005
0.47000000000000003,0.165,0.595,9.0,M,0.3345,0.49150000000000005,0.2325,1.108
0.46,0.14,0.595,9.0,M,0.227,0.42150000000000004,0.2255,0.852
0.49,0.21,0.6000000000000001,10.0,M,0.491,1.005,0.419,1.9875
0.48,0.15,0.605,10.0,F,0.293,0.4505,0.28350000000000003,1.079
0.47500000000000003,0.17,0.615,9.0,F,0.23450000000000001,0.543,0.246,1.055
0.45,0.15,0.615,7.0,M,0.2505,0.707,0.20950000000000002,1.198
0.47000000000000003,0.155,0.615,9.0,F,0.246,0.5885,0.209,1.084
0.47500000000000003,0.17500000000000002,0.615,10.0,M,0.2725,0.4635,0.3095,1.103
0.49,0.155,0.62,9.0,M,0.31,0.505,0.24750000000000003,1.1
0.48,0.15,0.62,10.0,M,0.305,0.4965,0.243,1.1015
0.495,0.185,0.625,11.0,M,0.34500000000000003,0.7105,0.3005,1.3835
0.49,0.155,0.625,9.0,F,0.3095,0.484,0.277,1.115
0.48,0.145,0.625,10.0,M,0.327,0.4645,0.24450000000000002,1.085
0.505,0.15,0.63,11.0,M,0.37,0.6325000000000001,0.24650000000000002,1.3165
0.51,0.17500000000000002,0.63,10.0,M,0.375,0.6575000000000001,0.262,1.3415
0.465,0.15,0.63,8.0,M,0.176,0.537,0.188,1.027
0.515,0.16,0.645,9.0,M,0.335,0.506,0.311,1.1844999999999999
0.48,0.15,0.645,9.0,M,0.28500000000000003,0.6055,0.2595,1.192
0.52,0.18,0.645,9.0,F,0.317,0.5775,0.352,1.2850000000000001
0.515,0.125,0.65,9.0,M,0.3275,0.5235000000000001,0.28300000000000003,1.1805
0.52,0.17500000000000002,0.65,9.0,M,0.336,0.615,0.2775,1.2655
0.535,0.17500000000000002,0.65,10.0,F,0.34400000000000003,0.6095,0.2765,1.2895
0.51,0.155,0.65,9.0,M,0.335,0.7215,0.298,1.407
0.49,0.155,0.65,9.0,F,0.3055,0.545,0.228,1.1219999999999999
0.515,0.165,0.66,10.0,M,0.3755,0.6940000000000001,0.298,1.4465
0.505,0.165,0.665,9.0,F,0.36,0.5985,0.3175,1.349
0.5,0.2,0.67,11.0,M,0.35100000000000003,0.5760000000000001,0.2985,1.2690000000000001
0.51,0.18,0.67,13.0,M,0.3935,0.926,0.2975,1.6800000000000002
0.55,0.19,0.675,13.0,F,0.41200000000000003,0.7105,0.3685,1.5510000000000002
0.52,0.165,0.68,11.0,M,0.406,0.724,0.279,1.4775
0.53,0.18,0.68,11.0,M,0.4025,0.7635000000000001,0.3115,1.529
0.525,0.17500000000000002,0.7000000000000001,10.0,M,0.47000000000000003,0.8745,0.36150000000000004,1.7585000000000002
0.55,0.2,0.7000000000000001,13.0,M,0.4405,0.6930000000000001,0.306,1.5230000000000001
0.53,0.19,0.725,11.0,F,0.405,0.8300000000000001,0.398,1.7315
0.55,0.2,0.725,9.0,M,0.5085000000000001,0.8735,0.42650000000000005,1.51
0.5700000000000001,0.17500000000000002,0.735,11.0,M,0.488,0.9095000000000001,0.387,1.88
0.5750000000000001,0.22,0.74,12.0,F,0.47100000000000003,0.8915000000000001,0.5265000000000001,2.012
0.555,0.215,0.75,11.0,M,0.5285000000000001,1.0615,0.5235000000000001,2.201
0.14,0.03,0.19,3.0,I,0.0105,0.0125,0.005,0.0315
0.15,0.045,0.21,4.0,I,0.0105,0.0135,0.008,0.04
0.17500000000000002,0.06,0.25,4.0,I,0.02,0.0275,0.008,0.0635
0.215,0.065,0.29,5.0,I,0.031,0.0425,0.021,0.0985
0.25,0.08,0.335,6.0,I,0.0575,0.0675,0.0325,0.167
0.245,0.085,0.34,6.0,I,0.053,0.1005,0.038,0.2015
0.255,0.095,0.34500000000000003,6.0,I,0.06,0.075,0.0385,0.183
0.255,0.08,0.355,7.0,I,0.058,0.078,0.0505,0.187
0.26,0.08,0.36,5.0,I,0.06,0.074,0.0315,0.17950000000000002
0.275,0.09,0.37,7.0,I,0.058,0.096,0.0395,0.20650000000000002
0.29,0.14,0.375,8.0,I,0.0825,0.14,0.0625,0.30000000000000004
0.275,0.095,0.375,7.0,I,0.066,0.095,0.0545,0.2295
0.30000000000000004,0.125,0.385,7.0,I,0.081,0.1705,0.07350000000000001,0.343
0.28500000000000003,0.085,0.385,8.0,I,0.068,0.12150000000000001,0.044500000000000005,0.244
0.32,0.1,0.395,8.0,I,0.09,0.149,0.053500000000000006,0.3075
0.305,0.1,0.4,7.0,I,0.08650000000000001,0.176,0.0625,0.3415
0.305,0.1,0.405,7.0,I,0.091,0.0965,0.061,0.271
0.31,0.11,0.405,8.0,I,0.0995,0.41600000000000004,0.20750000000000002,0.91
0.305,0.1,0.405,7.0,I,0.085,0.1145,0.053,0.268
0.30000000000000004,0.09,0.405,6.0,I,0.0765,0.138,0.0635,0.28850000000000003
0.315,0.1,0.41000000000000003,8.0,I,0.1,0.124,0.0575,0.30000000000000004
0.325,0.11,0.41000000000000003,8.0,I,0.101,0.1325,0.075,0.326
0.335,0.1,0.41500000000000004,7.0,I,0.105,0.169,0.067,0.358
0.325,0.115,0.42,8.0,I,0.1,0.1295,0.0635,0.314
0.315,0.11,0.42,8.0,I,0.1015,0.1855,0.083,0.4025
0.34,0.11,0.43,7.0,I,0.105,0.159,0.0855,0.3645
0.36,0.11,0.445,9.0,I,0.14,0.182,0.0765,0.42350000000000004
0.325,0.115,0.45,8.0,M,0.1155,0.2235,0.0785,0.4305
0.335,0.095,0.45,7.0,I,0.11850000000000001,0.1615,0.0625,0.35050000000000003
0.34,0.115,0.455,8.0,I,0.1315,0.261,0.0655,0.486
0.35000000000000003,0.1,0.46,8.0,I,0.123,0.252,0.077,0.47100000000000003
0.34500000000000003,0.105,0.46,8.0,I,0.11,0.187,0.08700000000000001,0.41500000000000004
0.355,0.115,0.47500000000000003,7.0,I,0.1325,0.279,0.088,0.5195000000000001
0.375,0.12,0.48,11.0,M,0.17200000000000001,0.2535,0.128,0.5895
0.38,0.125,0.485,8.0,I,0.16,0.2215,0.11800000000000001,0.5215000000000001
0.365,0.14,0.485,8.0,I,0.2305,0.1895,0.0925,0.4475
0.365,0.125,0.49,10.0,I,0.1615,0.252,0.126,0.5585
0.385,0.125,0.505,9.0,I,0.21,0.245,0.097,0.596
0.38,0.135,0.505,9.0,I,0.165,0.2645,0.095,0.5385
0.385,0.145,0.51,8.0,I,0.18050000000000002,0.3985,0.14,0.7665000000000001
0.395,0.135,0.515,9.0,F,0.162,0.2015,0.132,0.516
0.41000000000000003,0.14,0.515,7.0,M,0.2,0.3065,0.137,0.7355
0.39,0.11,0.515,8.0,I,0.1615,0.24150000000000002,0.098,0.531
0.385,0.13,0.525,8.0,I,0.195,0.23550000000000001,0.125,0.607
0.41500000000000004,0.15,0.525,10.0,F,0.199,0.329,0.147,0.7055
0.4,0.13,0.525,8.0,I,0.2,0.34500000000000003,0.1285,0.6445000000000001
0.375,0.12,0.525,9.0,I,0.19,0.3045,0.114,0.6315000000000001
0.43,0.155,0.535,10.0,M,0.245,0.3285,0.169,0.7845000000000001
0.44,0.15,0.545,8.0,F,0.275,0.366,0.23900000000000002,0.9475
0.43,0.145,0.55,10.0,I,0.225,0.3025,0.152,0.712
0.425,0.145,0.55,10.0,I,0.23600000000000002,0.4325,0.171,0.89
0.42,0.155,0.55,9.0,I,0.20500000000000002,0.495,0.18050000000000002,0.912
0.425,0.135,0.55,10.0,I,0.203,0.257,0.17,0.656
0.465,0.15,0.55,9.0,I,0.24350000000000002,0.481,0.17400000000000002,0.936
0.435,0.145,0.555,11.0,I,0.24,0.262,0.1575,0.6975
0.445,0.17500000000000002,0.555,8.0,F,0.2785,0.551,0.244,1.1465
